enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,prediction
6669,city_114,0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,75,0.0,0.0
13844,city_114,0.926,Not provided,No relevent experience,Full time course,Graduate,STEM,15,10000+,Pvt Ltd,>4,156,0.0,0.0
25352,city_116,0.743,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,<10,Unknown,1,118,0.0,0.0
32477,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,11,0.0,0.0
16237,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,10,0,Unknown,1,138,1.0,1.0
12035,city_158,0.7659999999999999,Male,Has relevent experience,No Enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,64,0.0,0.0
26059,city_57,0.866,Male,Has relevent experience,Part time course,High School,Unknown,4,50-99,Pvt Ltd,1,69,0.0,0.0
20632,city_145,0.555,Male,No relevent experience,Full time course,Graduate,STEM,2,0,Unknown,2,120,0.0,1.0
18164,city_103,0.92,Female,Has relevent experience,No Enrollment,Graduate,Humanities,1,50-99,Funded Startup,1,15,0.0,0.0
10318,city_131,0.68,Male,Has relevent experience,Part time course,Graduate,STEM,4,0,Unknown,1,46,1.0,1.0
2104,city_23,0.899,Male,Has relevent experience,No Enrollment,Graduate,Humanities,20,100-500,Funded Startup,>4,32,0.0,0.0
24632,city_160,0.92,Not provided,No relevent experience,No Enrollment,Phd,STEM,20,5000-9999,Public Sector,>4,19,0.0,0.0
6094,city_21,0.624,Not provided,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Funded Startup,2,27,1.0,1.0
14212,city_16,0.91,Not provided,No relevent experience,No Enrollment,Masters,Business Degree,2,0,Unknown,2,312,0.0,0.0
29439,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Other,12,500-999,Funded Startup,1,121,0.0,0.0
17157,city_102,0.804,Male,Has relevent experience,No Enrollment,Phd,STEM,19,0,Unknown,Never,11,0.0,0.0
31843,city_97,0.925,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,4,108,0.0,0.0
14598,city_37,0.794,Not provided,No relevent experience,No Enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160,0.0,0.0
4990,city_138,0.836,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,65,0.0,0.0
16547,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Masters,STEM,5,0,Unknown,Never,22,0.0,1.0
15734,city_73,0.754,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Public Sector,4,22,0.0,1.0
31942,city_114,0.926,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,10-49,Funded Startup,2,45,0.0,0.0
23769,city_101,0.5579999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,2,330,0.0,1.0
7441,city_16,0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,20,5000-9999,Pvt Ltd,4,51,0.0,0.0
6605,city_138,0.836,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10-49,Pvt Ltd,>4,10,0.0,0.0
7151,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000+,Public Sector,2,78,0.0,0.0
16582,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,2,161,0.0,1.0
28623,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,1,160,0.0,0.0
8855,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,500-999,Pvt Ltd,>4,106,0.0,0.0
31135,city_21,0.624,Female,Has relevent experience,No Enrollment,Graduate,STEM,5,10000+,Pvt Ltd,Never,26,1.0,1.0
9534,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,24,0.0,0.0
20442,city_89,0.925,Female,Has relevent experience,No Enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,20,0.0,0.0
18507,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,18,10-49,Pvt Ltd,2,102,0.0,0.0
3785,city_103,0.92,Female,No relevent experience,No Enrollment,Graduate,Humanities,17,100-500,NGO,>4,84,0.0,0.0
30232,city_40,0.7759999999999999,Not provided,No relevent experience,No Enrollment,Masters,STEM,1,10-49,Pvt Ltd,1,108,0.0,0.0
2524,city_21,0.624,Female,Has relevent experience,No Enrollment,Masters,STEM,5,<10,Unknown,1,20,1.0,1.0
26667,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,17,1.0,0.0
26177,city_65,0.802,Male,No relevent experience,No Enrollment,Graduate,STEM,20,10-49,Pvt Ltd,1,316,0.0,0.0
24488,city_100,0.887,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,50-99,Pvt Ltd,2,98,0.0,0.0
21007,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,135,0.0,0.0
20654,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Masters,STEM,4,50-99,Pvt Ltd,2,42,1.0,1.0
20486,city_75,0.939,Not provided,No relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,2,15,0.0,0.0
24811,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,45,1.0,1.0
13245,city_123,0.738,Male,Has relevent experience,No Enrollment,Masters,STEM,17,<10,Unknown,>4,48,0.0,0.0
5493,city_28,0.939,Male,Has relevent experience,No Enrollment,Masters,STEM,20,10-49,Pvt Ltd,>4,31,0.0,0.0
28433,city_67,0.855,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,12,500-999,Pvt Ltd,1,96,0.0,0.0
4376,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,4,0,Unknown,Never,166,0.0,1.0
4374,city_103,0.92,Male,No relevent experience,No Enrollment,High School,Unknown,5,0,Unknown,1,112,1.0,1.0
3120,city_160,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,14,100-500,Unknown,>4,77,0.0,0.0
30164,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,5000-9999,Public Sector,>4,77,0.0,0.0
4809,city_71,0.884,Male,No relevent experience,No Enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,20,0.0,0.0
17672,city_67,0.855,Male,No relevent experience,No Enrollment,Masters,Business Degree,15,0,Unknown,2,23,0.0,1.0
24009,city_21,0.624,Not provided,No relevent experience,Full time course,Masters,STEM,20,10000+,Pvt Ltd,1,27,1.0,1.0
140,city_72,0.795,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Funded Startup,1,4,0.0,0.0
17737,city_21,0.624,Female,Has relevent experience,No Enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,38,1.0,1.0
4355,city_75,0.939,Male,No relevent experience,Full time course,Masters,STEM,4,5000-9999,Public Sector,Never,6,0.0,0.0
14712,city_16,0.91,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,1,302,0.0,0.0
19000,city_114,0.926,Male,Has relevent experience,No Enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,17,0.0,0.0
25616,city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Masters,STEM,19,<10,Funded Startup,1,54,0.0,0.0
32617,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,10000+,Pvt Ltd,Never,110,0.0,0.0
3459,city_26,0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,50-99,Public Sector,2,73,0.0,0.0
29060,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,163,0.0,0.0
12650,city_114,0.926,Male,No relevent experience,Part time course,High School,Unknown,3,100-500,Pvt Ltd,3,105,1.0,0.0
26619,city_12,0.64,Male,Has relevent experience,Full time course,High School,Unknown,3,100-500,Unknown,Never,56,0.0,0.0
17974,city_24,0.698,Not provided,Has relevent experience,No Enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,15,0.0,0.0
12172,city_16,0.91,Male,Has relevent experience,No Enrollment,High School,Unknown,6,0,Unknown,1,86,0.0,0.0
22597,city_21,0.624,Not provided,No relevent experience,No Enrollment,Graduate,STEM,3,10000+,Unknown,1,33,1.0,1.0
15143,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,1000-4999,Public Sector,1,18,0.0,0.0
24082,city_21,0.624,Male,Has relevent experience,No Enrollment,Masters,STEM,6,10-49,Pvt Ltd,1,8,1.0,1.0
26471,city_27,0.848,Male,Has relevent experience,Full time course,High School,Unknown,2,100-500,Pvt Ltd,1,91,0.0,0.0
2127,city_16,0.91,Not provided,Has relevent experience,Full time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,146,0.0,0.0
26265,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,Business Degree,15,50-99,Public Sector,1,108,1.0,0.0
8999,city_28,0.939,Male,Has relevent experience,No Enrollment,Masters,STEM,20,50-99,Early Stage Startup,1,3,1.0,0.0
1270,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,<10,Funded Startup,1,100,0.0,0.0
19290,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,>4,18,0.0,0.0
8007,city_16,0.91,Female,No relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,2,122,0.0,0.0
8777,city_114,0.926,Male,No relevent experience,Full time course,High School,Unknown,14,0,Unknown,Never,3,0.0,0.0
25584,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,100-500,Funded Startup,1,226,0.0,0.0
12421,city_21,0.624,Male,Has relevent experience,No Enrollment,Masters,STEM,17,10-49,Pvt Ltd,1,48,1.0,1.0
22804,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,50,1.0,1.0
29426,city_160,0.92,Male,No relevent experience,No Enrollment,Masters,STEM,0,50-99,Pvt Ltd,1,9,0.0,0.0
10648,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,50-99,Funded Startup,Never,111,0.0,1.0
6660,city_114,0.926,Not provided,Has relevent experience,No Enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,1,22,0.0,0.0
30941,city_20,0.7959999999999999,Male,No relevent experience,Full time course,High School,Unknown,3,10-49,Pvt Ltd,1,12,1.0,0.0
26111,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Humanities,8,10000+,Pvt Ltd,1,21,0.0,0.0
30527,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,1000-4999,Public Sector,1,139,0.0,0.0
20862,city_138,0.836,Male,No relevent experience,No Enrollment,High School,Unknown,5,0,Unknown,Never,76,0.0,0.0
16468,city_102,0.804,Not provided,Has relevent experience,Part time course,Graduate,Humanities,3,100-500,Funded Startup,1,56,0.0,0.0
5979,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,6,1.0,1.0
28123,city_23,0.899,Male,No relevent experience,No Enrollment,Masters,STEM,20,0,Unknown,2,114,0.0,1.0
22788,city_104,0.924,Not provided,No relevent experience,No Enrollment,Primary School,Unknown,1,0,Unknown,Never,14,0.0,0.0
32967,city_98,0.949,Male,Has relevent experience,Full time course,Graduate,STEM,10,0,Unknown,3,27,0.0,1.0
3477,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,20,500-999,NGO,>4,36,0.0,0.0
7306,city_104,0.924,Male,Has relevent experience,No Enrollment,High School,Unknown,15,0,Unknown,>4,50,0.0,0.0
15068,city_77,0.83,Male,No relevent experience,No Enrollment,Primary School,Unknown,2,0,Unknown,1,7,0.0,0.0
20720,city_67,0.855,Male,Has relevent experience,No Enrollment,Masters,STEM,13,<10,Pvt Ltd,2,28,0.0,0.0
692,city_114,0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,20,100-500,Funded Startup,1,2,0.0,0.0
10257,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Pvt Ltd,1,160,0.0,0.0
10875,city_16,0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,88,0.0,0.0
6437,city_103,0.92,Not provided,No relevent experience,No Enrollment,Graduate,STEM,4,5000-9999,Public Sector,2,6,0.0,1.0
31432,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,Never,43,0.0,1.0
23747,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,0,Unknown,Never,130,1.0,1.0
32053,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,50-99,Funded Startup,1,80,1.0,1.0
24225,city_21,0.624,Not provided,Has relevent experience,Full time course,Masters,No Major,2,0,Unknown,1,45,1.0,1.0
31814,city_71,0.884,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,<10,Pvt Ltd,>4,29,0.0,0.0
2016,city_102,0.804,Not provided,No relevent experience,Full time course,Graduate,STEM,3,5000-9999,Pvt Ltd,2,108,0.0,0.0
32489,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Humanities,12,0,Unknown,>4,4,0.0,1.0
28559,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10-49,Pvt Ltd,1,22,0.0,0.0
26191,city_65,0.802,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,48,0.0,0.0
31607,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,15,1000-4999,NGO,2,11,0.0,0.0
23961,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,46,0.0,0.0
29587,city_103,0.92,Not provided,Has relevent experience,No Enrollment,High School,Unknown,9,1000-4999,Pvt Ltd,2,3,0.0,0.0
12082,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Masters,STEM,13,500-999,Pvt Ltd,4,28,0.0,0.0
1318,city_160,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,14,500-999,NGO,2,25,0.0,0.0
1568,city_99,0.915,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50,0.0,0.0
31417,city_100,0.887,Not provided,No relevent experience,Full time course,High School,Unknown,4,0,Pvt Ltd,Never,76,0.0,0.0
30763,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,50-99,Funded Startup,1,17,1.0,1.0
21123,city_162,0.767,Not provided,No relevent experience,Full time course,High School,Unknown,4,0,Unknown,Never,32,0.0,0.0
22832,city_21,0.624,Not provided,No relevent experience,Full time course,High School,Unknown,0,0,Unknown,Never,24,0.0,1.0
28912,city_28,0.939,Male,Has relevent experience,Part time course,High School,Unknown,13,100-500,Pvt Ltd,2,12,0.0,0.0
18913,city_83,0.923,Male,Has relevent experience,No Enrollment,Masters,STEM,20,50-99,Pvt Ltd,4,12,0.0,0.0
4181,city_16,0.91,Male,No relevent experience,No Enrollment,Graduate,Other,0,500-999,Pvt Ltd,1,16,0.0,0.0
28022,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,10-49,Pvt Ltd,1,24,1.0,1.0
18532,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,45,1.0,1.0
5860,city_136,0.897,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,<10,Funded Startup,3,30,0.0,0.0
25987,city_103,0.92,Other,Has relevent experience,No Enrollment,Graduate,STEM,19,10000+,Public Sector,4,52,1.0,0.0
30112,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,50-99,Pvt Ltd,3,8,0.0,1.0
13480,city_21,0.624,Male,Has relevent experience,No Enrollment,Masters,STEM,3,50-99,Early Stage Startup,1,144,1.0,1.0
18962,city_16,0.91,Male,Has relevent experience,Full time course,Masters,Humanities,5,500-999,Pvt Ltd,>4,14,0.0,0.0
32459,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,0,Pvt Ltd,Never,16,0.0,0.0
11988,city_27,0.848,Male,No relevent experience,No Enrollment,High School,Unknown,4,0,Unknown,Never,16,0.0,0.0
31351,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,10-49,Public Sector,1,36,1.0,0.0
21160,city_13,0.8270000000000001,Male,No relevent experience,Full time course,Graduate,STEM,5,0,Unknown,1,77,1.0,1.0
14901,city_114,0.926,Not provided,Has relevent experience,No Enrollment,Masters,STEM,20,500-999,Pvt Ltd,>4,108,0.0,0.0
15850,city_136,0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,20,50-99,Pvt Ltd,1,43,0.0,0.0
2860,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,9,0,Unknown,2,28,0.0,1.0
8726,city_160,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,<10,Pvt Ltd,Never,67,0.0,0.0
6576,city_136,0.897,Not provided,Has relevent experience,No Enrollment,Masters,STEM,15,50-99,Pvt Ltd,>4,11,0.0,0.0
18653,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,>4,10,0.0,1.0
19115,city_114,0.926,Male,Has relevent experience,No Enrollment,High School,Unknown,9,10000+,Pvt Ltd,2,106,0.0,0.0
22173,city_103,0.92,Not provided,No relevent experience,No Enrollment,Graduate,Business Degree,5,5000-9999,Pvt Ltd,>4,141,0.0,0.0
10358,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,6,0,Unknown,1,10,1.0,1.0
4548,city_94,0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,40,0.0,0.0
21627,city_21,0.624,Not provided,No relevent experience,Full time course,Graduate,STEM,0,<10,Pvt Ltd,1,17,1.0,1.0
31265,city_103,0.92,Female,No relevent experience,No Enrollment,Graduate,Arts,4,50-99,Pvt Ltd,1,20,0.0,0.0
886,city_136,0.897,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,10-49,Pvt Ltd,>4,32,1.0,0.0
20238,city_104,0.924,Male,No relevent experience,No Enrollment,Masters,STEM,13,0,Unknown,2,30,0.0,1.0
8918,city_70,0.698,Not provided,Has relevent experience,Full time course,Graduate,STEM,5,10-49,Pvt Ltd,2,46,0.0,0.0
24743,city_99,0.915,Male,No relevent experience,Full time course,Graduate,STEM,2,0,Unknown,Never,84,0.0,0.0
22637,city_16,0.91,Male,No relevent experience,Part time course,Masters,STEM,20,10000+,Pvt Ltd,>4,26,0.0,0.0
1742,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,10000+,NGO,1,12,0.0,0.0
7420,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,3,50-99,Pvt Ltd,3,148,0.0,0.0
24207,city_114,0.926,Female,Has relevent experience,No Enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,1,16,0.0,0.0
15193,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,18,50-99,Funded Startup,1,147,1.0,0.0
28719,city_28,0.939,Other,Has relevent experience,No Enrollment,Graduate,Other,20,500-999,Pvt Ltd,>4,24,0.0,0.0
26644,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,1,202,0.0,0.0
22997,city_173,0.878,Male,Has relevent experience,No Enrollment,Masters,STEM,10,10000+,Pvt Ltd,3,9,0.0,0.0
24440,city_104,0.924,Male,No relevent experience,Full time course,High School,Unknown,3,10-49,Unknown,1,155,0.0,0.0
30011,city_136,0.897,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,48,0.0,0.0
22960,city_50,0.8959999999999999,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,7,<10,Funded Startup,Never,77,0.0,0.0
15368,city_103,0.92,Not provided,Has relevent experience,Part time course,Masters,STEM,20,10000+,Pvt Ltd,>4,33,0.0,0.0
21055,city_90,0.698,Not provided,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,20,0.0,0.0
9215,city_11,0.55,Not provided,No relevent experience,No Enrollment,Graduate,STEM,5,50-99,Public Sector,4,19,1.0,1.0
5746,city_102,0.804,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,27,0.0,0.0
24236,city_21,0.624,Male,No relevent experience,No Enrollment,Graduate,STEM,1,10-49,Early Stage Startup,1,44,1.0,1.0
17717,city_103,0.92,Female,No relevent experience,No Enrollment,Graduate,STEM,2,0,Unknown,2,94,1.0,1.0
11896,city_103,0.92,Not provided,No relevent experience,No Enrollment,High School,Unknown,7,0,Unknown,1,40,1.0,1.0
26409,city_78,0.579,Male,Has relevent experience,Full time course,High School,Unknown,3,0,Unknown,1,244,1.0,1.0
12224,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,100-500,Pvt Ltd,>4,59,1.0,0.0
28207,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,>4,32,0.0,0.0
17516,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,20,1000-4999,Pvt Ltd,1,65,0.0,0.0
4161,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,70,0.0,0.0
25274,city_90,0.698,Male,No relevent experience,Part time course,Graduate,STEM,3,10-49,Pvt Ltd,1,9,0.0,0.0
7975,city_103,0.92,Female,Has relevent experience,No Enrollment,Masters,Business Degree,4,500-999,Pvt Ltd,1,206,0.0,0.0
33307,city_136,0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,7,100-500,Pvt Ltd,4,45,0.0,0.0
567,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,126,0.0,0.0
17358,city_114,0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,11,10-49,Early Stage Startup,1,40,0.0,0.0
30391,city_16,0.91,Male,No relevent experience,Full time course,High School,Unknown,4,0,Unknown,1,78,0.0,0.0
7172,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,Other,20,0,Unknown,>4,25,1.0,1.0
26843,city_91,0.691,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,0,Unknown,1,96,0.0,1.0
